"Deal ID","Deal Name","Category","Sub Category","Supplier Name","Supplier Product Code","EAN No.","MPN","Product Name","Supplier Category","Supplier Subcategory","Long description","Web product name","ETIM Class No","Colour","Material","Finish","Attribute 1 Title","Attribute 1","Attribute 2 Title","Attribute 2","Attribute 3 Title","Attribute 3","Attribute 4 Title","Attribute 4","Attribute 5 Title","Attribute 5","Feature 1","Feature 2","Feature 3","Feature 4","Feature 5","Environmental text","Keywords","Alternative products","Linked products","Marketing Completeness","Image Url"
46111,"Precast Concrete Pipes & Manholes","3. Civils & Landscaping","Concrete Pipe and Rings","FP McCann Ltd","PRE 0300M SKBUTT SR4",,"2378","P02 0300mm SkButtx1.25M CM SR4","Concrete Drainage","n/a",,"Precast Concrete Socket Pipe","n/a","Grey","Precast Concrete","Concrete","Chemical Resistance","DC4","Low Carbon","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Safety","Significant reduction in health and safety risks associated with using precast concrete","Cost Effective","Greater cost savings associated with using precast concrete over a traditional system","N/A","N/A","Quick and easy installation","No concrete backfill required, in accordance with ‘Sewers for Adoption’ 7th edition","N/A","N/A","N/A","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Concrete, Drainage, Precast",,,75,
46111,"Precast Concrete Pipes & Manholes","3. Civils & Landscaping","Concrete Pipe and Rings","FP McCann Ltd","PRE 0300M SPBUTT SR4",,"2381","P02 0300mm SpButtx1.25M CM SR4","Concrete Drainage","n/a",,"Precast Concrete Spigot Pipe","n/a","Grey","Precast Concrete","Concrete","Chemical Resistance","DC4","Low Carbon","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Safety","Significant reduction in health and safety risks associated with using precast concrete","Cost Effective","Greater cost savings associated with using precast concrete over a traditional system","N/A","N/A","Quick and easy installation","No concrete backfill required, in accordance with ‘Sewers for Adoption’ 7th edition","N/A","N/A","N/A","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Concrete, Drainage, Precast",,,75,
46111,"Precast Concrete Pipes & Manholes","3. Civils & Landscaping","Concrete Pipe and Rings","FP McCann Ltd","PRE SS 0300 11D B S4",,"1608","P02 0300mm 11.25 deg Bend SR4 ","Concrete Drainage","n/a",,"Precast Concrete Two Piece Bend","n/a","Grey","Precast Concrete","Concrete","Chemical Resistance","DC4","Low Carbon","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Safety","Significant reduction in health and safety risks associated with using precast concrete","Cost Effective","Greater cost savings associated with using precast concrete over a traditional system","N/A","N/A","Quick and easy installation","No concrete backfill required, in accordance with ‘Sewers for Adoption’ 7th edition","N/A","N/A","N/A","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Concrete, Drainage, Precast",,,75,
46111,"Precast Concrete Pipes & Manholes","3. Civils & Landscaping","Concrete Pipe and Rings","FP McCann Ltd","PRE SEAT 600X600 ECC",,"2878","P20 Seating Slab 600x600op SR4 ECC","Concrete Drainage","n/a",,"Precast Seating Slab","n/a","Grey","Precast Concrete","Concrete","Chemical Resistance","DC4","Low Carbon","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Safety","Significant reduction in health and safety risks associated with using precast concrete","Cost Effective","Greater cost savings associated with using precast concrete over a traditional system","N/A","N/A","Quick and easy installation","No concrete backfill required, in accordance with ‘Sewers for Adoption’ 7th edition","N/A","N/A","N/A","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Concrete, Drainage, Precast",,,75,
46111,"Precast Concrete Pipes & Manholes","3. Civils & Landscaping","Concrete Pipe and Rings","FP McCann Ltd","PRE SEAT 600X600 SR4",,"1540","P20 Seating Slab 600x600op SR4","Concrete Drainage","n/a",,"Precast Seating Slab","n/a","Grey","Precast Concrete","Concrete","Chemical Resistance","DC4","Low Carbon","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Safety","Significant reduction in health and safety risks associated with using precast concrete","Cost Effective","Greater cost savings associated with using precast concrete over a traditional system","N/A","N/A","Quick and easy installation","No concrete backfill required, in accordance with ‘Sewers for Adoption’ 7th edition","N/A","N/A","N/A","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Concrete, Drainage, Precast",,,75,"MCCANN-STANDARD-SEATING-RING-600X600-OP.jpg"
46111,"Precast Concrete Pipes & Manholes","3. Civils & Landscaping","Concrete Pipe and Rings","FP McCann Ltd","PRE SEAT 675X675 SR4",,"1541","P20 Seating Slab 675 Sq Op SR4","Concrete Drainage","n/a",,"Precast Seating Slab","n/a","Grey","Precast Concrete","Concrete","Chemical Resistance","DC4","Low Carbon","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Safety","Significant reduction in health and safety risks associated with using precast concrete","Cost Effective","Greater cost savings associated with using precast concrete over a traditional system","N/A","N/A","Quick and easy installation","No concrete backfill required, in accordance with ‘Sewers for Adoption’ 7th edition","N/A","N/A","N/A","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Concrete, Drainage, Precast",,,75,"MCCANN-STANDARD-SEATING-RING-675X675-OP.jpg"
46111,"Precast Concrete Pipes & Manholes","3. Civils & Landscaping","Concrete Pipe and Rings","FP McCann Ltd","PRE RING 0900X1000S4",,"2779","P10 Man Ring 0900x1000mm SR4","Concrete Drainage","n/a",,"Precast Manhole Ring","n/a","Grey","Precast Concrete","Concrete","Chemical Resistance","DC4","Low Carbon","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Safety","Significant reduction in health and safety risks associated with using precast concrete","Cost Effective","Greater cost savings associated with using precast concrete over a traditional system","N/A","N/A","Quick and easy installation","No concrete backfill required, in accordance with ‘Sewers for Adoption’ 7th edition","N/A","N/A","N/A","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Concrete, Drainage, Precast",,,75,"MCCANN-CR-900X1000-NO-RUNGSTEP-KM90DV.jpg"
46111,"Precast Concrete Pipes & Manholes","3. Civils & Landscaping","Concrete Pipe and Rings","FP McCann Ltd","PRE RING 0900X0250S4",,"2773","P10 Man Ring 0900x0250mm SR4","Concrete Drainage","n/a",,"Precast Manhole Ring","n/a","Grey","Precast Concrete","Concrete","Chemical Resistance","DC4","Low Carbon","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Safety","Significant reduction in health and safety risks associated with using precast concrete","Cost Effective","Greater cost savings associated with using precast concrete over a traditional system","N/A","N/A","Quick and easy installation","No concrete backfill required, in accordance with ‘Sewers for Adoption’ 7th edition","N/A","N/A","N/A","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Concrete, Drainage, Precast",,,75,"MCCANN-CR-900X250-NO-RUNGSTEP.jpg"
46111,"Precast Concrete Pipes & Manholes","3. Civils & Landscaping","Concrete Pipe and Rings","FP McCann Ltd","PRE RING 0900X0500S4",,"2775","P10 Man Ring 0900x0500mm SR4","Concrete Drainage","n/a",,"Precast Concrete Manhole Ring","n/a","Grey","Precast Concrete","Concrete","Chemical Resistance","DC4","Low Carbon","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Safety","Significant reduction in health and safety risks associated with using precast concrete","Cost Effective","Greater cost savings associated with using precast concrete over a traditional system","N/A","N/A","Quick and easy installation","No concrete backfill required, in accordance with ‘Sewers for Adoption’ 7th edition","N/A","N/A","N/A","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Concrete, Drainage, Precast",,,75,"MCCANN-CR-900X500-NO-RUNGSTEP.jpg"
46111,"Precast Concrete Pipes & Manholes","3. Civils & Landscaping","Concrete Pipe and Rings","FP McCann Ltd","PRE RING 0900X0750S4",,"2777","P10 Man Ring 0900x0750mm SR4","Concrete Drainage","n/a",,"Precast Manhole Ring","n/a","Grey","Precast Concrete","Concrete","Chemical Resistance","DC4","Low Carbon","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Safety","Significant reduction in health and safety risks associated with using precast concrete","Cost Effective","Greater cost savings associated with using precast concrete over a traditional system","N/A","N/A","Quick and easy installation","No concrete backfill required, in accordance with ‘Sewers for Adoption’ 7th edition","N/A","N/A","N/A","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Concrete, Drainage, Precast",,,75,"MCCANN-CR-900X750-NO-RUNGSTEP.jpg"
46111,"Precast Concrete Pipes & Manholes","3. Civils & Landscaping","Concrete Pipe and Rings","FP McCann Ltd","PRE S/WAY 0900X0500S",,"2859","P10 Soakaway 0900x0500 SR4","Concrete Drainage","n/a",,"Precast Concrete Soakaway","n/a","Grey","Precast Concrete","Concrete","Chemical Resistance","DC4","Low Carbon","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Safety","Significant reduction in health and safety risks associated with using precast concrete","Cost Effective","Greater cost savings associated with using precast concrete over a traditional system","N/A","N/A","Quick and easy installation","No concrete backfill required, in accordance with ‘Sewers for Adoption’ 7th edition","N/A","N/A","N/A","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Concrete, Drainage, Precast",,,75,"MCCANN-CR-900X500-CHAMBER-RING-SOAKAWAY.jpg"
46111,"Precast Concrete Pipes & Manholes","3. Civils & Landscaping","Concrete Pipe and Rings","FP McCann Ltd","PRE S/WAY 0900X0750S",,"2860","P10 Soakaway 0900x0750 SR4","Concrete Drainage","n/a",,"Precast Concrete Soakaway","n/a","Grey","Precast Concrete","Concrete","Chemical Resistance","DC4","Low Carbon","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Safety","Significant reduction in health and safety risks associated with using precast concrete","Cost Effective","Greater cost savings associated with using precast concrete over a traditional system","N/A","N/A","Quick and easy installation","No concrete backfill required, in accordance with ‘Sewers for Adoption’ 7th edition","N/A","N/A","N/A","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Concrete, Drainage, Precast",,,75,"MCCANN-CR-900X750-CHAMBER-RING-SOAKAWAY.jpg"
